   332	   5.1585999999999993E-002   86997900000000.000        4.7457500000000001E+032
   333	   5.1765599999999995E-002   87302700000000.000        4.7814700000000000E+032
   334	   5.1945199999999997E-002   87607500000000.000        4.8173599999999999E+032
   335	   5.2124799999999992E-002   87912200000000.000        4.8533999999999997E+032
   336	   5.2304399999999994E-002   88217000000000.000        4.8896100000000003E+032
   337	   5.2483999999999996E-002   88521800000000.000        4.9259800000000002E+032
   338	   5.2663599999999991E-002   88826700000000.000        4.9625100000000000E+032
   339	   5.2843199999999993E-002   89131500000000.000        4.9991999999999998E+032
   340	   5.3022800000000002E-002   89436300000000.000        5.0360499999999996E+032
   341	   5.3202400000000004E-002   89741200000000.000        5.0730700000000003E+032
   342	   5.3381999999999999E-002   90046100000000.000        5.1102400000000000E+032
   343	   5.3561600000000001E-002   90351000000000.000        5.1475799999999999E+032
   344	   5.3741199999999996E-002   90655900000000.000        5.1850799999999998E+032
   345	   5.3920799999999998E-002   90960800000000.000        5.2227499999999997E+032
   346	   5.4100400000000000E-002   91265700000000.000        5.2605700000000002E+032
   347	   5.4279999999999995E-002   91570600000000.000        5.2985600000000001E+032
   348	   5.4459599999999997E-002   91875600000000.000        5.3367200000000002E+032
   349	   5.4639199999999999E-002   92180600000000.000        5.3750300000000000E+032
   350	   5.4818799999999994E-002   92485600000000.000        5.4135100000000000E+032
   351	   5.4998399999999996E-002   92790600000000.000        5.4521500000000000E+032
   352	   5.5177999999999998E-002   93095600000000.000        5.4909600000000000E+032
   353	   5.5357599999999993E-002   93400600000000.000        5.5299900000000002E+032
   354	   5.5537199999999995E-002   93705700000000.000        5.5692700000000000E+032
   355	   5.5716799999999997E-002   94010700000000.000        5.6087099999999999E+032
   356	   5.5896399999999992E-002   94315800000000.000        5.6483099999999997E+032
   357	   5.6075999999999994E-002   94620900000000.000        5.6880800000000003E+032
   358	   5.6255599999999996E-002   94926000000000.000        5.7280100000000003E+032
   359	   5.6435199999999991E-002   95231100000000.000        5.7681000000000001E+032
   360	   5.6614799999999993E-002   95536200000000.000        5.8083600000000001E+032
   361	   5.6794399999999995E-002   95841300000000.000        5.8487800000000001E+032
   362	   5.6973999999999990E-002   96146500000000.000        5.8893600000000001E+032
   363	   5.7153599999999992E-002   96451700000000.000        5.9301000000000000E+032
   364	   5.7333200000000001E-002   96756800000000.000        5.9710100000000000E+032
   365	   5.7512800000000003E-002   97062000000000.000        6.0120800000000001E+032
   366	   5.7692399999999998E-002   97367300000000.000        6.0533100000000001E+032
   367	   5.7872000000000000E-002   97672500000000.000        6.0947000000000000E+032
   368	   5.8051600000000002E-002   97977700000000.000        6.1362600000000001E+032
   369	   5.8231199999999997E-002   98283000000000.000        6.1779700000000000E+032
   370	   5.8410799999999999E-002   98588200000000.000        6.2198500000000001E+032
   371	   5.8590400000000001E-002   98893500000000.000        6.2618900000000001E+032
   372	   5.8769999999999996E-002   99198800000000.000        6.3040800000000000E+032
   373	   5.8949599999999998E-002   99504100000000.000        6.3464399999999999E+032
   374	   5.9129199999999993E-002   99809500000000.000        6.3889599999999999E+032
   375	   5.9308799999999995E-002   100115000000000.00        6.4316399999999998E+032
   376	   5.9488399999999997E-002   100420000000000.00        6.4744799999999997E+032
   377	   5.9667999999999992E-002   100726000000000.00        6.5174699999999995E+032
   378	   5.9847599999999994E-002   101031000000000.00        6.5606199999999999E+032
   379	   6.0027199999999996E-002   101336000000000.00        6.6039299999999996E+032
   380	   6.0206799999999991E-002   101642000000000.00        6.6474000000000000E+032
   381	   6.0386399999999993E-002   101947000000000.00        6.6910299999999997E+032
   382	   6.0565999999999995E-002   102253000000000.00        6.7348099999999999E+032
   383	   6.0745599999999990E-002   102558000000000.00        6.7766299999999999E+032
   384	   6.0925199999999992E-002   102864000000000.00        6.8211399999999997E+032
   385	   6.1284399999999989E-002   103475000000000.00        6.9106400000000002E+032
   386	   6.1643600000000000E-002   104086000000000.00        7.0007600000000003E+032
   387	   6.1823200000000002E-002   104391000000000.00        7.0460500000000005E+032
   388	   6.2182399999999999E-002   105002000000000.00        7.1370799999999998E+032
